Province;Kabupaten;Kecamatan;Kelurahan;latitude;longitude;Kodepos
JAWA TIMUR;KABUPATEN BANGKALAN;GALIS;GALIS;-7.1175724;112.9565196;69173
JAWA TIMUR;KABUPATEN BANGKALAN;GALIS;DALEMAN;-7.1080352;112.9952418;69173
JAWA TIMUR;KABUPATEN BANGKALAN;GALIS;BANJAR;-7.0716493;112.9237533;69173
JAWA TIMUR;KABUPATEN BANGKALAN;BLEGA;KARANGNANGKA;-7.0916265;113.0697024;69174
JAWA TIMUR;KABUPATEN BANGKALAN;BLEGA;BATES;-7.0930422;113.0905501;69174
JAWA TIMUR;KABUPATEN BANGKALAN;KONANG;CAMPOR;-7.070753;113.1099081;69175
JAWA TIMUR;KABUPATEN BANGKALAN;KONANG;GENTENG;-7.0242019;113.0667241;69175
JAWA TIMUR;KABUPATEN BANGKALAN;KONANG;GALIS DAYA/DAJAH;-7.1034599;112.9386472;69175
JAWA TIMUR;KABUPATEN BANGKALAN;KONANG;SAMBIYAN;-7.0497151;113.1054409;69175
JAWA TIMUR;KABUPATEN BANGKALAN;KONANG;KONANG;-7.065659200000001;113.0875719;69175
JAWA TIMUR;KABUPATEN SAMPANG;SAMPANG;POLAGAN;-7.2127792;113.2424227;69215
JAWA TIMUR;KABUPATEN SAMPANG;KEDUNGDUNG;KRAMAT;-7.1035356;113.224557;69252
JAWA TIMUR;KABUPATEN SAMPANG;KEDUNGDUNG;GUNUNG ELEH;-7.0463295;113.266243;69252
JAWA TIMUR;KABUPATEN SAMPANG;KEDUNGDUNG;DALEMAN;-7.0660145000000005;113.2721979;69252
JAWA TIMUR;KABUPATEN SAMPANG;KEDUNGDUNG;KEDUNGDUNG;-7.0655446;113.2334899;69252
JAWA TIMUR;KABUPATEN SAMPANG;KEDUNGDUNG;BANJAR;-7.0647588;113.2007354;69252
JAWA TIMUR;KABUPATEN SAMPANG;TAMBELANGAN;BERINGIN (BRINGIN);-7.058173299999999;113.13522179999998;69253
JAWA TIMUR;KABUPATEN SAMPANG;TAMBELANGAN;SAMARAN;-7.0716306;113.1650014;69253
JAWA TIMUR;KABUPATEN SAMPANG;TAMBELANGAN;KARANG ANYAR;1.282361;103.847162;69253
JAWA TIMUR;KABUPATEN SAMPANG;ROBATAL;JELGUNG;-6.9954349;113.28410759999998;69254
JAWA TIMUR;KABUPATEN SAMPANG;ROBATAL;LEPELLE;-7.021196000000001;113.3168582;69254
JAWA TIMUR;KABUPATEN SAMPANG;KARANG PENANG;POREH;-6.9962423;113.4121233;69254
JAWA TIMUR;KABUPATEN SAMPANG;KETAPANG;KARANG ANYAR;-6.94619;113.3674695;69261
JAWA TIMUR;KABUPATEN SAMPANG;KETAPANG;PANCOR;-6.9500732;113.3406758;69261
JAWA TIMUR;KABUPATEN SAMPANG;BANYUATES;TOLANG;-6.9774366;113.1977576;69263
JAWA TIMUR;KABUPATEN SAMPANG;TORJUN;PATAPAN;-7.143900599999999;113.2186017;69271
JAWA TIMUR;KABUPATEN SAMPANG;TORJUN;TANAH MERAH;-7.1090921;113.1903132;69271
JAWA TIMUR;KABUPATEN SAMPANG;TORJUN;KARA;-7.1094815;113.2066909;69271
JAWA TIMUR;KABUPATEN SAMPANG;TORJUN;DULANG;-7.169894599999999;113.2007354;69271
JAWA TIMUR;KABUPATEN SAMPANG;PANGARENGAN;GULBUNG;-7.207645200000001;113.1977576;69271
JAWA TIMUR;KABUPATEN SAMPANG;JRENGIK;PLAKARAN;-7.140467;113.1888243;69272
JAWA TIMUR;KABUPATEN SAMPANG;JRENGIK;BUKER;-7.1119086;113.1843575;69272
JAWA TIMUR;KABUPATEN SAMPANG;SRESEH;JUNUK (JUNOK);-7.1576336;113.077148;69273
JAWA TIMUR;KABUPATEN SAMPANG;SRESEH;SRESEH;-7.1986158;113.0845936;69273
JAWA TIMUR;KABUPATEN SAMPANG;SRESEH;LABUHAN;-7.2133515;113.0905501;69273
JAWA TIMUR;KABUPATEN SAMPANG;SRESEH;TAMAN;-7.2147524;113.102651;69273
JAWA TIMUR;KABUPATEN SAMPANG;CAMPLONG;BATU KARANG;-7.2017043;113.3555613;69281
JAWA TIMUR;KABUPATEN SAMPANG;CAMPLONG;RABASAN;-7.178692599999999;113.3644925;69281
JAWA TIMUR;KABUPATEN SAMPANG;CAMPLONG;SEJATI;-7.205752499999999;113.3734236;69281
JAWA TIMUR;KABUPATEN SAMPANG;OMBEN;PANDAN;-7.0711655;113.3168582;69291
JAWA TIMUR;KABUPATEN SAMPANG;OMBEN;KARANG GAYAM;-7.079907899999999;113.3406758;69291
JAWA TIMUR;KABUPATEN SAMPANG;OMBEN;METENG;-7.149932700000001;113.3406758;69291
JAWA TIMUR;KABUPATEN SAMPANG;OMBEN;TAMBAK;-7.0886472000000005;113.3644925;69291
JAWA TIMUR;KABUPATEN PAMEKASAN;PAMEKASAN;PATEMON;-7.1711293000000005;113.4820745;69312
JAWA TIMUR;KABUPATEN PAMEKASAN;PAMEKASAN;NYLABU DAYA/DAJA;-7.1582549;113.4657037;69317
JAWA TIMUR;KABUPATEN PAMEKASAN;PAMEKASAN;TEJAH/TEJA TIMUR;-7.1709193;113.4627271;69317
JAWA TIMUR;KABUPATEN PAMEKASAN;PAMEKASAN;TEJAH/TEJA BARAT;-7.161554400000001;113.4508207;69317
JAWA TIMUR;KABUPATEN PAMEKASAN;PAMEKASAN;BETTET;-7.1574039;113.4582622;69317
JAWA TIMUR;KABUPATEN PAMEKASAN;PADEMAWU;PREKBUN;-7.2028446;113.4969567;69323
JAWA TIMUR;KABUPATEN PAMEKASAN;PADEMAWU;BUNDER;-7.182396300000001;113.5282081;69323
JAWA TIMUR;KABUPATEN PAMEKASAN;PADEMAWU;LEMPER;-7.172828900000001;113.4969567;69323
JAWA TIMUR;KABUPATEN PAMEKASAN;PADEMAWU;TANJUNG;-7.2191083;113.5430891;69323
JAWA TIMUR;KABUPATEN PAMEKASAN;PADEMAWU;DURBUK;-7.197358400000001;113.5058858;69323
JAWA TIMUR;KABUPATEN PAMEKASAN;PAKONG;BAJANG;-7.0508254;113.5832661;69352
JAWA TIMUR;KABUPATEN PAMEKASAN;PAKONG;LEBBEK;-7.0325432;113.5282081;69352
JAWA TIMUR;KABUPATEN PAMEKASAN;PAKONG;PAKONG;-7.026294999999999;113.5520176;69352
JAWA TIMUR;KABUPATEN PAMEKASAN;PAKONG;BANDUNGAN;-7.0365867;113.5460653;69352
JAWA TIMUR;KABUPATEN PAMEKASAN;PAKONG;SEDDUR;-7.0306523;113.563922;69352
JAWA TIMUR;KABUPATEN PAMEKASAN;PAKONG;CENLECEN;-7.0490243;113.5936818;69352
JAWA TIMUR;KABUPATEN PAMEKASAN;WARU;BAJUR;-7.0074257;113.5788021;69353
JAWA TIMUR;KABUPATEN PAMEKASAN;BATU MARMAR;BANGSEREH;-6.940309299999999;113.48058629999998;69354
JAWA TIMUR;KABUPATEN PAMEKASAN;PROPPO;KARANGANYAR;-7.1648641;113.4374336;69363
JAWA TIMUR;KABUPATEN PAMEKASAN;PROPPO;LENTENG;-7.136174499999999;113.434449;69363
JAWA TIMUR;KABUPATEN PAMEKASAN;PROPPO;TLANGOH;-7.141493400000001;113.4284956;69363
JAWA TIMUR;KABUPATEN PAMEKASAN;PROPPO;SAMIRAN;-7.1521891;113.43891409999998;69363
JAWA TIMUR;KABUPATEN PAMEKASAN;TLANAKAN;CEGUK;-7.1949725;113.48058629999998;69371
JAWA TIMUR;KABUPATEN PAMEKASAN;TLANAKAN;GUGUL;-7.2019045;113.4448674;69371
JAWA TIMUR;KABUPATEN PAMEKASAN;TLANAKAN;KRAMAT;-7.2100083;113.41063490000002;69371
JAWA TIMUR;KABUPATEN PAMEKASAN;TLANAKAN;BUKEK;-7.191252900000001;113.4567739;69371
JAWA TIMUR;KABUPATEN PAMEKASAN;GALIS;LEMBUNG;-7.1654682;113.563922;69382
JAWA TIMUR;KABUPATEN PAMEKASAN;GALIS;KONANG;-7.0482217;112.5230193;69382
JAWA TIMUR;KABUPATEN PAMEKASAN;GALIS;PANDAN;-7.1884495;113.5549937;69382
JAWA TIMUR;KABUPATEN PAMEKASAN;LARANGAN;LANCAR;-7.125382000000001;113.589218;69383
JAWA TIMUR;KABUPATEN PAMEKASAN;LARANGAN;DUKUH/DUKO TIMUR;-7.099883;113.5758261;69383
JAWA TIMUR;KABUPATEN PAMEKASAN;LARANGAN;PANAGUAN;-7.125492;113.563922;69383
JAWA TIMUR;KABUPATEN PAMEKASAN;LARANGAN;TARABAN;-7.1148637;113.5758261;69383
JAWA TIMUR;KABUPATEN PAMEKASAN;LARANGAN;GRUJUGAN;-7.136338;113.5363927;69383
JAWA TIMUR;KABUPATEN SUMENEP;KOTA SUMENEP;KEBONAGUNG;1.2824209999999998;103.8465329;69413
JAWA TIMUR;KABUPATEN SUMENEP;KOTA SUMENEP;BANGKAL;-6.9954188;113.8748328;69417
JAWA TIMUR;KABUPATEN SUMENEP;BATUAN;BABALAN;-7.0257065;113.8436013;69451
JAWA TIMUR;KABUPATEN SUMENEP;BATUAN;GELUGUR;-7.0090295;113.8064184;69451
JAWA TIMUR;KABUPATEN SUMENEP;BATUAN;GUNGGUNG;-7.0446618;113.8614481;69451
JAWA TIMUR;KABUPATEN SUMENEP;DASUK;KECER;-6.948000599999999;113.8079057;69454
JAWA TIMUR;KABUPATEN SUMENEP;DASUK;BRINGIN;-6.9371109;113.8257538;69454
JAWA TIMUR;KABUPATEN SUMENEP;AMBUNTEN;BELUK KENEK;-6.906146499999999;113.7766701;69455
JAWA TIMUR;KABUPATEN SUMENEP;AMBUNTEN;KELES;-6.9200522;113.7722077;69455
JAWA TIMUR;KABUPATEN SUMENEP;RUBARU;KARANGNANGKA;-6.965446099999999;113.7603078;69456
JAWA TIMUR;KABUPATEN SUMENEP;RUBARU;TAMBAKSARI;-6.957000099999999;113.8257538;69456
JAWA TIMUR;KABUPATEN SUMENEP;RUBARU;MANDALA;-6.9833385;113.7513827;69456
JAWA TIMUR;KABUPATEN SUMENEP;PASONGSONGAN;CAMPAKA;-6.982459700000001;113.6740257;69457
JAWA TIMUR;KABUPATEN SUMENEP;PASONGSONGAN;PRANCAK;-6.9936813;113.6502213;69457
JAWA TIMUR;KABUPATEN SUMENEP;LENTENG;JAMBU;1.281587;103.845621;69461
JAWA TIMUR;KABUPATEN SUMENEP;GULUK GULUK;GULUK GULUK;-7.049458400000001;113.6323674;69463
JAWA TIMUR;KABUPATEN SUMENEP;PRAGAAN;SENDANG;-7.122293099999999;113.6234402;69465
JAWA TIMUR;KABUPATEN SUMENEP;PRAGAAN;JADDUNG;-7.101045399999999;113.6472457;69465
JAWA TIMUR;KABUPATEN SUMENEP;BLUTO;PALONGAN;-7.086719500000001;113.7974941;69466
JAWA TIMUR;KABUPATEN SUMENEP;BLUTO;MASARAN;-7.096207000000001;113.8064184;69466
JAWA TIMUR;KABUPATEN SUMENEP;BLUTO;GILANG;-7.0886455;113.7617953;69466
JAWA TIMUR;KABUPATEN SUMENEP;SARONGGI;TANAH MERAH;-7.0861171;113.831703;69467
JAWA TIMUR;KABUPATEN SUMENEP;SARONGGI;TALANG;-7.0628069;113.8019562;69467
JAWA TIMUR;KABUPATEN SUMENEP;SARONGGI;TANJUNG;-7.118099099999999;113.8852429;69467
JAWA TIMUR;KABUPATEN SUMENEP;SARONGGI;JULUK;-7.0724521;113.8079057;69467
JAWA TIMUR;KABUPATEN SUMENEP;KALIANGET;KARANG ANYAR;-7.0536583;113.8792943;69471
JAWA TIMUR;KABUPATEN SUMENEP;GAPURA;MANDALA;-7.0034077;113.9692591;69472
JAWA TIMUR;KABUPATEN SUMENEP;GAPURA;POJA;-7.0175353000000005;113.9030883;69472
JAWA TIMUR;KABUPATEN SUMENEP;BATANG BATANG;LOMBANG;-6.930675;114.062202;69473
JAWA TIMUR;KABUPATEN SUMENEP;DUNGKEK;CANDI;-6.9654467;114.0398808;69474
JAWA TIMUR;KABUPATEN SUMENEP;DUNGKEK;DUNGKEK;-6.9655325;114.0844785;69474
JAWA TIMUR;KABUPATEN SUMENEP;TALANGO;TALANGO;-7.064733500000001;113.9506727;69481
JAWA TIMUR;KABUPATEN SUMENEP;TALANGO;POTERAN;-7.0894174;114.0458275;69481
JAWA TIMUR;KABUPATEN SUMENEP;TALANGO;ESSANG;-7.1016477;114.0041996;69481
JAWA TIMUR;KABUPATEN SUMENEP;GAYAM;GAYAM;-7.155398599999999;114.3148291;69483
JAWA TIMUR;KABUPATEN SUMENEP;GAYAM;PANCOR;-7.1668302;114.354942;69483
JAWA TIMUR;KABUPATEN SUMENEP;NONGGUNONG;TALAGA;-7.0697553;114.3133433;69484
JAWA TIMUR;KABUPATEN SUMENEP;NONGGUNONG;SOMBER;-7.0921148;114.3356288;69484
JAWA TIMUR;KABUPATEN SUMENEP;ARJASA;DUKO;-6.8775205;115.2807951;69491
JAWA TIMUR;KABUPATEN SUMENEP;ARJASA;PABIAN;-6.836524300000001;115.3326503;69491
JAWA TIMUR;KABUPATEN SUMENEP;SAPEKEN;PALEYAT;-6.9827713000000005;115.6332329;69493
JAWA TIMUR;KABUPATEN SUMENEP;SAPEKEN;SAUNTEN;-7.1651833;115.79301979999998;69493
JAWA TIMUR;KABUPATEN SUMENEP;SAPEKEN;SASE'EL;-7.0908504;115.7604781;69493
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN TENGAH;MAWAR;-3.3250474000000003;114.5815368;70112
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN TENGAH;PASAR LAMA;-3.3090311000000003;114.59108159999998;70115
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN BARAT;TELAGA BIRU;-3.3281093;114.5673255;70119
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN UTARA;SEI/SUNGAI JINGAH;-3.3008573;114.6079442;70121
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN UTARA;SEI/SUNGAI MIAI;-3.292817;114.5940509;70123
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN UTARA;PANGERAN;-3.2964692;114.5866274;70124
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN TENGAH;SEI/SUNGAI BARU;-3.3243407999999994;114.600732;70233
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN TIMUR;KARANG MEKAR;-3.3316985;114.6059283;70234
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN TENGAH;MELAYU;-3.3179402;114.602959;70234
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN TIMUR;KURIPAN;-3.3266917;114.6207745;70236
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN TIMUR;SEI/SUNGAI BILU;-3.3177045;114.6118669;70236
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN TIMUR;SEI/SUNGAI LULUT;-3.3319436;114.6400737;70238
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN SELATAN;PEKAUMAN;-3.3326893;114.5903392;70243
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN SELATAN;MURUNG RAYA;-3.3411627;114.5970203;70247
KALIMANTAN SELATAN;KOTA BANJARMASIN;BANJARMASIN SELATAN;TANJUNG PAGAR;-3.3559629;114.6044437;70247
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;MARABAHAN;PENGHULU;-2.9899415;114.7721716;70511
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;MARABAHAN;SIDOMAKMUR;-2.9468967;114.70835490000002;70511
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;MARABAHAN;ULU BENTENG;-2.9551924;114.7439749;70513
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;BAKUMPAI;BENUA ANYAR;-2.9652725;114.800366;70513
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;BAKUMPAI;MURUNG RAYA;-2.9565601000000004;114.7825593;70513
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;BAKUMPAI;SEI/SUNGAI LIRIK;-2.9428578;114.7825593;70513
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;KURIPAN;KABUAU;-2.6896934;114.8033337;70552
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;TABUKAN;KARYA INDAH;-2.8411943;114.6400737;70553
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;TABUKAN;KARYA MAKMUR;-2.8384422;114.6608562;70553
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;RANTAU BADAUH;SINAR BARU;-3.0942622;114.76475159999998;70561
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;RANTAU BADAUH;SEI/SUNGAI SAHURAI;-3.0836143;114.732102;70561
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;RANTAU BADAUH;SEI/SUNGAI GAMPA ASAHI;-3.0933705;114.70835490000002;70561
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;RANTAU BADAUH;SEI/SUNGAI GAMPA;-3.0592152;114.6994494;70561
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;RANTAU BADAUH;SEI/SUNGAI BAMBAN;-3.129171;114.7439749;70561
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;RANTAU BADAUH;SEI/SUNGAI PANTAI;-3.1493222000000003;114.6727315;70561
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;WANARAYA;SUMBER RAHAYU;-2.9942325;114.54505290000002;70562
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;WANARAYA;SIMPANG JAYA;-3.0669961;114.5688103;70562
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;WANARAYA;SIDO MULYO;-3.0226547000000004;114.6014743;70562
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;WANARAYA;PINANG HABANG;-3.0220075;114.5331737;70562
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;WANARAYA;KOLAM KIRI;-3.0498615;114.6133515;70562
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;WANARAYA;KOLAM KANAN;-2.9969681;114.6222591;70562
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;BARAMBAI;SEI/SUNGAI KALI;-3.0589784;114.66234070000002;70562
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;BELAWANG;SEI/SUNGAI SELUANG;-3.1227414;114.5881121;70563
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;BELAWANG;SAMUDA;-3.1232607000000003;114.6133515;70563
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;BELAWANG;MURUNG KERAMAT;-3.1419273;114.6014743;70563
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;BELAWANG;KARANG BUAH;-3.1340716;114.6400737;70563
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;BELAWANG;SUKARAMAI;-3.0606689;114.6400737;70563
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;ANJIR MUARA;SEI/SUNGAI PUNGGU BARU;-3.1431167;114.5539621;70564
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;ANJIR MUARA;BERINGIN JAYA;-3.1687725;114.5391133;70564
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;ANJIR MUARA;SEI/SUNGAI PUNGGU;-3.1402994;114.5747494;70564
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;ANJIR PASAR;HILIR MESJID;-3.1472694;114.5257489;70565
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;ANJIR PASAR;PANDAN SARI;-3.1840717;114.4797125;70565
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;TAMBAN;TINGGIRAN LUAR II;-3.3091689;114.5420831;70566
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;TAMBAN;SIDOREJO;-3.3178876000000006;114.473772;70566
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;TABUNGANEN;SEI/SUNGAI TERAS LUAR;-3.4028041;114.4945636;70567
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;TABUNGANEN;SEI/SUNGAI TELAN KECIL;-3.4473219;114.473772;70567
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;TABUNGANEN;SEI/SUNGAI TERAS DALAM;-3.3871814;114.473772;70567
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;TABUNGANEN;SEI/SUNGAI TELAN MUARA;-3.4327894;114.4975337;70567
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;TABUNGANEN;SEI/SUNGAI TELAN BESAR;-3.4909101;114.4886232;70567
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;TABUNGANEN;SEI/SUNGAI JINGAH BESAR;-3.3776179;114.485653;70567
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;TABUNGANEN;KARYA BARU;-3.3924432;114.4500088;70567
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;MEKAR SARI;MEKAR SARI;-3.2702915;114.4410972;70568
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;CERBON;SEI/SUNGAI TUNJANG;-3.0620461;114.7706876;70571
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;CERBON;SAWAHAN;-3.0360683;114.8033337;70571
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;CERBON;SEI/SUNGAI KAMBAT;-3.037807;114.732102;70571
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;CERBON;SEI/SUNGAI RASAU;-3.0890896;114.7884949;70571
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;CERBON;SEI/SUNGAI RAYA;-3.0014814;114.7202287;70571
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;JEJANGKIT;CAHAYA BARU;-3.1851643;114.70835490000002;70581
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;MANDASTANA;SEI/SUNGAI RAMANIA;-3.257596;114.6638251;70581
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;MANDASTANA;TERANTANG;-3.267269;114.6460117;70581
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;MANDASTANA;KARANG INDAH;-3.1660733;114.6460117;70581
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;ALALAK;BERINGIN;-3.2256047000000003;114.5658407;70582
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;ALALAK;HANDIL BAKTI;-3.2589868;114.6103822;70582
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;ALALAK;TANJUNG HARAPAN;-3.172021;114.5925663;70582
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;ALALAK;SEI/SUNGAI PITUNG;-3.2135654;114.5866274;70582
KALIMANTAN SELATAN;KABUPATEN BARITO KUALA;ALALAK;SEI/SUNGAI LUMBAH;-3.2316692;114.598505;70582
KALIMANTAN SELATAN;KABUPATEN BANJAR;MARTAPURA TIMUR;SEI/SUNGAI KITANO;-3.3390155;114.84933;70617
KALIMANTAN SELATAN;KABUPATEN BANJAR;MARTAPURA TIMUR;MELAYU TENGAH;-3.3616462999999994;114.8641662;70617
KALIMANTAN SELATAN;KABUPATEN BANJAR;MARTAPURA TIMUR;PEMATANG BARU;-3.3588599;114.8819688;70617
KALIMANTAN SELATAN;KABUPATEN BANJAR;MARTAPURA TIMUR;MEKAR;-3.3730851000000004;114.8671334;70617
KALIMANTAN SELATAN;KABUPATEN BANJAR;MARTAPURA TIMUR;AKAR BAGANTUNG;-3.3386159;114.8641662;70617
KALIMANTAN SELATAN;KABUPATEN BANJAR;MARTAPURA BARAT;SEI/SUNGAI RANGAS ULU;-3.3111511;114.8152043;70618
KALIMANTAN SELATAN;KABUPATEN BANJAR;MARTAPURA BARAT;SEI/SUNGAI RANGAS;-3.2810014;114.824107;70618
KALIMANTAN SELATAN;KABUPATEN BANJAR;MARTAPURA BARAT;SEI/SUNGAI BATANG ILIR;-3.3309964999999995;114.8478463;70618
KALIMANTAN SELATAN;KABUPATEN BANJAR;MARTAPURA BARAT;SEI/SUNGAI BATANG;-3.3708787000000004;114.8211394;70618
KALIMANTAN SELATAN;KABUPATEN BANJAR;GAMBUT;BANYU HIRANG;-3.3718678;114.6994494;70652
KALIMANTAN SELATAN;KABUPATEN BANJAR;GAMBUT;MAKMUR;-3.4475508;114.6341356;70652
KALIMANTAN SELATAN;KABUPATEN BANJAR;GAMBUT;SEI/SUNGAI KUPANG;-3.4633266000000003;114.6489806;70652
KALIMANTAN SELATAN;KABUPATEN BANJAR;GAMBUT;KAYU BAWANG;-3.443522;114.6964808;70652
KALIMANTAN SELATAN;KABUPATEN BANJAR;GAMBUT;GUNTUNG UJUNG;-3.4691937000000004;114.687575;70652
KALIMANTAN SELATAN;KABUPATEN BANJAR;SIMPANG EMPAT;SEI/SUNGAI TABUK;-3.2656762;115.0554957;70653
KALIMANTAN SELATAN;KABUPATEN BANJAR;TATAH MAKMUR;MEKAR SARI;-3.3929022000000004;114.6044437;70654
KALIMANTAN SELATAN;KABUPATEN BANJAR;TATAH MAKMUR;PANDAN SARI;-3.3814355000000003;114.6014743;70654
KALIMANTAN SELATAN;KABUPATEN BANJAR;KERTAK HANYAR;SIMPANG EMPAT;-3.3709216;114.6489806;70654
KALIMANTAN SELATAN;KABUPATEN BANJAR;KERTAK HANYAR;SEI/SUNGAI LAKUM;-3.3771239;114.6757002;70654
KALIMANTAN SELATAN;KABUPATEN BANJAR;KERTAK HANYAR;PEMANGKIH BARU;-3.4002213;114.632651;70654
KALIMANTAN SELATAN;KABUPATEN BANJAR;KERTAK HANYAR;PASAR KEMIS;-3.3974284;114.65046509999998;70654
KALIMANTAN SELATAN;KABUPATEN BANJAR;TATAH MAKMUR;PEMANGKIH TENGAH;-3.3920984;114.6341356;70654
KALIMANTAN SELATAN;KABUPATEN BANJAR;KERTAK HANYAR;MEKAR RAYA;-3.3828531;114.6771846;70654
KALIMANTAN SELATAN;KABUPATEN BANJAR;KERTAK HANYAR;BENUA HANYAR (BANUA HANYAR);-3.3960724;114.6578874;70654
KALIMANTAN SELATAN;KABUPATEN BANJAR;KERTAK HANYAR;BELAYUNG BARU;-3.3827026;114.6400737;70654
KALIMANTAN SELATAN;KABUPATEN BANJAR;ALUH - ALUH;SEI/SUNGAI MUSANG;-3.52666;114.5361435;70655
KALIMANTAN SELATAN;KABUPATEN BANJAR;BERUNTUNG BARU;KAMPUNG BARU;-3.4814998;114.6608562;70655
KALIMANTAN SELATAN;KABUPATEN BANJAR;ALUH - ALUH;PEMURUS;-3.4742231;114.58959679999998;70655
KALIMANTAN SELATAN;KABUPATEN BANJAR;ALUH - ALUH;HANDIL BARU;-3.3750677;114.5806885;70655
KALIMANTAN SELATAN;KABUPATEN BANJAR;ALUH - ALUH;TANIPAH;-3.4666056000000003;114.5302038;70655
KALIMANTAN SELATAN;KABUPATEN BANJAR;KARANG INTAN;KARANG INTAN;-3.4461727;114.9338879;70661
KALIMANTAN SELATAN;KABUPATEN BANJAR;KARANG INTAN;BALAU;-3.4004843;115.0021124;70661
KALIMANTAN SELATAN;KABUPATEN BANJAR;KARANG INTAN;SEI/SUNGAI ALANG;-3.4474022000000004;114.9724513;70661
KALIMANTAN SELATAN;KABUPATEN BANJAR;KARANG INTAN;SEI/SUNGAI ARFAT;-3.3975121;114.9427875;70661
KALIMANTAN SELATAN;KABUPATEN BANJAR;KARANG INTAN;SEI/SUNGAI ASAM;-3.435625;114.9813499;70661
KALIMANTAN SELATAN;KABUPATEN BANJAR;KARANG INTAN;SEI/SUNGAI BESAR;-3.4096538;114.9620693;70661
KALIMANTAN SELATAN;KABUPATEN BANJAR;KARANG INTAN;PASAR LAMA;-3.4258699;114.9591029;70661
